Vazão (m³/s);Permanência (%)
13,34879971;52,52
13,34879971;52,52
13,34879971;52,51
13,34879971;52,51
13,34879971;52,5
13,34879971;52,5
13,34879971;52,5
13,34879971;52,49
13,34879971;52,49
13,34879971;52,48
13,34879971;52,48
13,34879971;52,47
13,34879971;52,47
13,34879971;52,46
13,34879971;52,46
13,34879971;52,45
13,34879971;52,45
13,34879971;52,45
13,34879971;52,44
13,34879971;52,44
13,34879971;52,43
13,34879971;52,43
13,34879971;52,42
13,34879971;52,42
13,34879971;52,41
13,34879971;52,41
13,34879971;52,41
13,34879971;52,4
13,34879971;52,4
13,34879971;52,39
13,34879971;52,39
13,34879971;52,38
13,34879971;52,38
13,34879971;52,37
13,34879971;52,37
13,34879971;52,36
13,34879971;52,36
13,34879971;52,36
13,34879971;52,35
13,34879971;52,35
13,34879971;52,34
13,34879971;52,34
13,34879971;52,33
13,34879971;52,33
13,34879971;52,32
13,34879971;52,32
13,34879971;52,32
13,34879971;52,31
13,34879971;52,31
13,34879971;52,3
13,34879971;52,3
13,34879971;52,29
13,34879971;52,29
13,34879971;52,28
13,34879971;52,28
13,34879971;52,28
13,34879971;52,27
13,34879971;52,27
13,34879971;52,26
13,34879971;52,26
13,34879971;52,25
13,34879971;52,25
13,34879971;52,24
13,34879971;52,24
13,34879971;52,23
13,34879971;52,23
13,36030006;52,23
13,36030006;52,22
13,36030006;52,22
13,36030006;52,21
13,36030006;52,21
13,36030006;52,2
13,36030006;52,2
13,36030006;52,19
13,36030006;52,19
13,36030006;52,19
13,36030006;52,18
13,36030006;52,18
13,36030006;52,17
13,36030006;52,17
13,36030006;52,16
13,36030006;52,16
13,36030006;52,15
13,36030006;52,15
13,36030006;52,14
13,36030006;52,14
13,36030006;52,14
13,36480045;52,13
13,36480045;52,13
13,36480045;52,12
13,36480045;52,12
13,36480045;52,11
13,36480045;52,11
13,36480045;52,1
13,36480045;52,1
13,36480045;52,1
13,36480045;52,09
13,36480045;52,09
13,36480045;52,08
13,36480045;52,08
13,41189957;52,07
13,41189957;52,07
13,41189957;52,06
13,41189957;52,06
13,41189957;52,06
13,41189957;52,05
13,41189957;52,05
13,41189957;52,04
13,41189957;52,04
13,41189957;52,03
13,41189957;52,03
13,41189957;52,02
13,41189957;52,02
13,41189957;52,01
13,41189957;52,01
13,41189957;52,01
13,41189957;52
13,41189957;52
13,41189957;51,99
13,41189957;51,99
13,41189957;51,98
13,41189957;51,98
13,41189957;51,97
13,41189957;51,97
13,41189957;51,97
13,41189957;51,96
13,41189957;51,96
13,41189957;51,95
13,41189957;51,95
13,41189957;51,94
13,41189957;51,94
13,41189957;51,93
13,41189957;51,93
13,41189957;51,92
13,41189957;51,92
13,41189957;51,92
13,41189957;51,91
13,41189957;51,91
13,41189957;51,9
13,41189957;51,9
13,41189957;51,89
13,41189957;51,89
13,41189957;51,88
13,41189957;51,88
13,41189957;51,88
13,41189957;51,87
13,41189957;51,87
13,41189957;51,86
13,41189957;51,86
13,41189957;51,85
13,41189957;51,85
13,41189957;51,84
13,41189957;51,84
13,41189957;51,84
13,41189957;51,83
13,41189957;51,83
13,41189957;51,82
13,41189957;51,82
13,41189957;51,81
13,41189957;51,81
13,41189957;51,8
13,41189957;51,8
13,41189957;51,79
13,41189957;51,79
13,41189957;51,79
13,41189957;51,78
13,41849995;51,78
13,41849995;51,77
13,41849995;51,77
13,41849995;51,76
13,41849995;51,76
13,41849995;51,75
13,4382;51,75
13,4382;51,75
13,4382;51,74
13,4382;51,74
13,4382;51,73
13,4382;51,73
13,4382;51,72
13,4382;51,72
13,4382;51,71
13,4382;51,71
13,4382;51,71
13,4382;51,7
13,4382;51,7
13,4382;51,69
13,4382;51,69
13,4382;51,68
13,45009995;51,68
13,45009995;51,67
13,45009995;51,67
13,45009995;51,66
13,45009995;51,66
13,45009995;51,66
13,45009995;51,65
13,45009995;51,65
13,45009995;51,64
13,45009995;51,64
13,45009995;51,63
13,45009995;51,63
13,45009995;51,62
13,45009995;51,62
13,5;51,62
13,5;51,61
13,5;51,61
13,5;51,6
13,5;51,6
13,5;51,59
13,5;51,59
13,5;51,58
13,5;51,58
13,5;51,57
13,5;51,57
13,5;51,57
13,5;51,56
13,5;51,56
13,5;51,55
13,5;51,55
13,5;51,54
13,5;51,54
13,5;51,53
13,5;51,53
13,5;51,53
13,5;51,52
13,5;51,52
13,5;51,51
13,5;51,51
13,52029991;51,5
13,52029991;51,5
13,52029991;51,49
13,52029991;51,49
13,52029991;51,49
13,52029991;51,48
13,52029991;51,48
13,52029991;51,47
13,52029991;51,47
13,52029991;51,46
13,57509995;51,46
13,57509995;51,45
13,57509995;51,45
13,57509995;51,44
13,57509995;51,44
13,57509995;51,44
13,57509995;51,43
13,57509995;51,43
13,57509995;51,42
13,57509995;51,42
13,57509995;51,41
13,57509995;51,41
13,57509995;51,4
13,57509995;51,4
13,57509995;51,4
13,57509995;51,39
13,57509995;51,39
13,57509995;51,38
13,57509995;51,38
13,57509995;51,37
13,57509995;51,37
13,57509995;51,36
13,57509995;51,36
13,57509995;51,35
13,57509995;51,35
13,57509995;51,35
13,57509995;51,34
13,57509995;51,34
13,57509995;51,33
13,57509995;51,33
13,57509995;51,32
13,57509995;51,32
13,57509995;51,31
13,57509995;51,31
13,57509995;51,31
13,57509995;51,3
13,57509995;51,3
13,57509995;51,29
13,58430004;51,29
13,58430004;51,28
13,58430004;51,28
13,58430004;51,27
13,58430004;51,27
13,58430004;51,27
13,58430004;51,26
13,58430004;51,26
13,58430004;51,25
13,58430004;51,25
13,58430004;51,24
13,58430004;51,24
13,58430004;51,23
13,58430004;51,23
13,58430004;51,22
13,58430004;51,22
13,58430004;51,22
13,58430004;51,21
13,58430004;51,21
13,58430004;51,2
13,58430004;51,2
13,58430004;51,19
13,58430004;51,19
13,58430004;51,18
13,58430004;51,18
13,58430004;51,18
13,58430004;51,17
13,58430004;51,17
13,58430004;51,16
13,58430004;51,16
13,58430004;51,15
13,58430004;51,15
13,58430004;51,14
13,58430004;51,14
13,58430004;51,14
13,58430004;51,13
13,58430004;51,13
13,58430004;51,12
13,58430004;51,12
13,58430004;51,11
13,58430004;51,11
13,58430004;51,1
13,58430004;51,1
13,58430004;51,09
13,58430004;51,09
13,58430004;51,09
13,58430004;51,08
13,58430004;51,08
13,58430004;51,07
13,58430004;51,07
13,58430004;51,06
13,58430004;51,06
13,58430004;51,05
13,58430004;51,05
13,58430004;51,05
13,60540009;51,04
13,60540009;51,04
13,60540009;51,03
13,60540009;51,03
13,60540009;51,02
13,60540009;51,02
13,60540009;51,01
13,60540009;51,01
13,60540009;51
13,60540009;51
13,60540009;51
13,60540009;50,99
13,60540009;50,99
13,60540009;50,98
13,60540009;50,98
13,60540009;50,97
13,60540009;50,97
13,60540009;50,96
13,60540009;50,96
13,62959957;50,96
13,62959957;50,95
13,62959957;50,95
13,62959957;50,94
13,62959957;50,94
13,62959957;50,93
13,62959957;50,93
13,62959957;50,92
13,62959957;50,92
13,62959957;50,92
13,62959957;50,91
13,62959957;50,91
13,64290047;50,9
13,64290047;50,9
13,64290047;50,89
13,64290047;50,89
13,64290047;50,88
13,64290047;50,88
13,64290047;50,87
13,64290047;50,87
13,64290047;50,87
13,64290047;50,86
13,64290047;50,86
13,64290047;50,85
13,64290047;50,85
13,64290047;50,84
13,64290047;50,84
13,64290047;50,83
13,64290047;50,83
13,64290047;50,83
13,64290047;50,82
13,64290047;50,82
13,64290047;50,81
13,64290047;50,81
13,64290047;50,8
13,64290047;50,8
13,64290047;50,79
13,64290047;50,79
13,64290047;50,78
13,64290047;50,78
13,64290047;50,78
13,64290047;50,77
13,64290047;50,77
13,64290047;50,76
13,64290047;50,76
13,64290047;50,75
13,64290047;50,75
13,64290047;50,74
13,64290047;50,74
13,64290047;50,74
13,64290047;50,73
13,64290047;50,73
13,64290047;50,72
13,64290047;50,72
13,64290047;50,71
13,64290047;50,71
13,64290047;50,7
13,64290047;50,7
13,64290047;50,7
13,64290047;50,69
13,64290047;50,69
13,64290047;50,68
13,64290047;50,68
13,66189957;50,67
13,66189957;50,67
13,66189957;50,66
13,66189957;50,66
13,66189957;50,65
13,66189957;50,65
13,66189957;50,65
13,66189957;50,64
13,66189957;50,64
13,66189957;50,63
13,66189957;50,63
13,66189957;50,62
13,66189957;50,62
13,66189957;50,61
13,66189957;50,61
13,66189957;50,61
13,66189957;50,6
13,66189957;50,6
13,66189957;50,59
13,66189957;50,59
13,66189957;50,58
13,68340015;50,58
13,68340015;50,57
13,68340015;50,57
13,68340015;50,57
13,68340015;50,56
13,68340015;50,56
13,68340015;50,55
13,71660042;50,55
13,71660042;50,54
13,71660042;50,54
13,71660042;50,53
13,71660042;50,53
13,71660042;50,52
13,71660042;50,52
13,71660042;50,52
13,71660042;50,51
13,71660042;50,51
13,71660042;50,5
13,71660042;50,5
13,71660042;50,49
13,71660042;50,49
13,7269001;50,48
13,7269001;50,48
13,7269001;50,48
13,7269001;50,47
13,7269001;50,47
13,7269001;50,46
13,7269001;50,46
13,7269001;50,45
13,7269001;50,45
13,7269001;50,44
13,7269001;50,44
13,7269001;50,43
13,7269001;50,43
13,7269001;50,43
13,7269001;50,42
13,7269001;50,42
13,7269001;50,41
13,7269001;50,41
13,7269001;50,4
13,7269001;50,4
13,7269001;50,39
13,7269001;50,39
13,7269001;50,39
13,78660011;50,38
13,78660011;50,38
13,78660011;50,37
13,78660011;50,37
13,78660011;50,36
13,78660011;50,36
13,78660011;50,35
13,78660011;50,35
13,78660011;50,35
13,78660011;50,34
13,78660011;50,34
13,78660011;50,33
13,78660011;50,33
13,78660011;50,32
13,78660011;50,32
13,82129955;50,31
13,82129955;50,31
13,82129955;50,3
13,82129955;50,3
13,82129955;50,3
13,82129955;50,29
13,82129955;50,29
13,82129955;50,28
13,82129955;50,28
13,82129955;50,27
13,82129955;50,27
13,82129955;50,26
13,82129955;50,26
13,82129955;50,26
13,82129955;50,25
13,82129955;50,25
13,82129955;50,24
13,82129955;50,24
13,82129955;50,23
13,82129955;50,23
13,82129955;50,22
13,82129955;50,22
13,82129955;50,21
13,82129955;50,21
13,82129955;50,21
13,82129955;50,2
13,82129955;50,2
13,82129955;50,19
13,82129955;50,19
13,82129955;50,18
13,82129955;50,18
13,82129955;50,17
13,82129955;50,17
13,82129955;50,17
13,82129955;50,16
13,82129955;50,16
13,82129955;50,15
13,82129955;50,15
13,82129955;50,14
13,82129955;50,14
13,82129955;50,13
13,82129955;50,13
13,82129955;50,13
13,82129955;50,12
13,82129955;50,12
13,82129955;50,11
13,82129955;50,11
13,82129955;50,1
13,82129955;50,1
13,82129955;50,09
13,82129955;50,09
13,82129955;50,08
13,82129955;50,08
13,82129955;50,08
13,82129955;50,07
13,82129955;50,07
13,82129955;50,06
13,82129955;50,06
13,82129955;50,05
13,82129955;50,05
13,82129955;50,04
13,82129955;50,04
13,82129955;50,04
13,82129955;50,03
13,82129955;50,03
13,82129955;50,02
13,82129955;50,02
13,82129955;50,01
13,82129955;50,01
13,82129955;50
13,82129955;50
13,84189987;50
13,84189987;49,99
13,84189987;49,99
13,84189987;49,98
13,84189987;49,98
13,84189987;49,97
13,84189987;49,97
13,84189987;49,96
13,84189987;49,96
13,84189987;49,95
13,84189987;49,95
13,85239983;49,95
13,85239983;49,94
13,85239983;49,94
13,85239983;49,93
13,85239983;49,93
13,85239983;49,92
13,85239983;49,92
13,85239983;49,91
13,85239983;49,91
13,85239983;49,91
13,85239983;49,9
13,85239983;49,9
13,85239983;49,89
13,85239983;49,89
13,85239983;49,88
13,85239983;49,88
13,85239983;49,87
13,85239983;49,87
13,85239983;49,86
13,85239983;49,86
13,87549973;49,86
13,87549973;49,85
13,87549973;49,85
13,87549973;49,84
13,87549973;49,84
13,87549973;49,83
13,87549973;49,83
13,87549973;49,82
13,87549973;49,82
13,87549973;49,82
13,87549973;49,81
13,87549973;49,81
13,87549973;49,8
13,87549973;49,8
13,87549973;49,79
13,87549973;49,79
13,87549973;49,78
13,87549973;49,78
13,87549973;49,78
13,87549973;49,77
13,87549973;49,77
13,87549973;49,76
13,87549973;49,76
13,87549973;49,75
13,87549973;49,75
13,87549973;49,74
13,87549973;49,74
13,87549973;49,73
13,87549973;49,73
13,87549973;49,73
13,87549973;49,72
13,87549973;49,72
13,87549973;49,71
13,87549973;49,71
13,87549973;49,7
13,87549973;49,7
13,87549973;49,69
13,87549973;49,69
13,87549973;49,69
13,87549973;49,68
13,87549973;49,68
13,87549973;49,67
13,87549973;49,67
13,87549973;49,66
13,87549973;49,66
13,87549973;49,65
13,87549973;49,65
13,87549973;49,64
13,87549973;49,64
13,87549973;49,64
13,87549973;49,63
13,87549973;49,63
13,87549973;49,62
13,87549973;49,62
13,87549973;49,61
13,87549973;49,61
13,87549973;49,6
13,87549973;49,6
13,87549973;49,6
13,87549973;49,59
13,87549973;49,59
13,87549973;49,58
13,87549973;49,58
13,87549973;49,57
13,87549973;49,57
13,87549973;49,56
13,87549973;49,56
13,87549973;49,56
13,87549973;49,55
13,87549973;49,55
13,87549973;49,54
13,87549973;49,54
13,87549973;49,53
13,87549973;49,53
13,87549973;49,52
13,87549973;49,52
13,87549973;49,51
13,87549973;49,51
13,87549973;49,51
13,87549973;49,5
13,87549973;49,5
13,87549973;49,49
13,87549973;49,49
13,87549973;49,48
13,87549973;49,48
13,87549973;49,47
13,87549973;49,47
13,87549973;49,47
13,87549973;49,46
13,87549973;49,46
13,87549973;49,45
13,87549973;49,45
13,87549973;49,44
13,87549973;49,44
13,87549973;49,43
13,87549973;49,43
13,87549973;49,42
13,87549973;49,42
13,87549973;49,42
13,87549973;49,41
13,87549973;49,41
13,87549973;49,4
13,87549973;49,4
13,87549973;49,39
13,87549973;49,39
13,87549973;49,38
13,87549973;49,38
13,87549973;49,38
13,87549973;49,37
13,87549973;49,37
13,87549973;49,36
13,87549973;49,36
13,87549973;49,35
13,87549973;49,35
13,87549973;49,34
13,87549973;49,34
13,87549973;49,34
13,87549973;49,33
13,87549973;49,33
13,87549973;49,32
13,87549973;49,32
13,87549973;49,31
13,87549973;49,31
13,87549973;49,3
13,87549973;49,3
13,87549973;49,29
13,87549973;49,29
13,87549973;49,29
13,87549973;49,28
13,88689995;49,28
13,88689995;49,27
13,88689995;49,27
13,88689995;49,26
13,88689995;49,26
13,88689995;49,25
13,88689995;49,25
13,88689995;49,25
13,88689995;49,24
13,88689995;49,24
13,88689995;49,23
13,88689995;49,23
13,88689995;49,22
13,88689995;49,22
13,88689995;49,21
13,88689995;49,21
13,88689995;49,21
13,88689995;49,2
13,88689995;49,2
13,91810036;49,19
13,91810036;49,19
13,91810036;49,18
13,91810036;49,18
13,91810036;49,17
13,91810036;49,17
13,91810036;49,16
13,91810036;49,16
13,91810036;49,16
13,91810036;49,15
13,91810036;49,15
13,93459988;49,14
13,93459988;49,14
13,93459988;49,13
13,93459988;49,13
13,93459988;49,12
13,93459988;49,12
13,93459988;49,12
13,93459988;49,11
13,93459988;49,11
13,93459988;49,1
13,93470001;49,1
13,93470001;49,09
13,93470001;49,09
13,93470001;49,08
13,93470001;49,08
13,93470001;49,07
13,9993;49,07
13,9993;49,07
13,9993;49,06
13,9993;49,06
13,9993;49,05
13,9993;49,05
13,9993;49,04
13,9993;49,04
13,9993;49,03
13,9993;49,03
13,9993;49,03
13,9993;49,02
13,9993;49,02
14,05550003;49,01
14,05550003;49,01
14,05550003;49
14,05550003;49
14,05550003;48,99
14,05550003;48,99
14,05550003;48,99
14,05550003;48,98
14,05550003;48,98
14,05550003;48,97
14,05550003;48,97
14,05550003;48,96
14,05550003;48,96
14,05550003;48,95
14,05550003;48,95
14,05550003;48,94
14,05980015;48,94
14,05980015;48,94
14,05980015;48,93
14,05980015;48,93
14,05980015;48,92
14,05980015;48,92
14,05980015;48,91
14,05980015;48,91
14,05980015;48,9
14,05980015;48,9
14,05980015;48,9
14,05980015;48,89
14,05980015;48,89
14,05980015;48,88
14,05980015;48,88
14,05980015;48,87
14,05980015;48,87
14,05980015;48,86
14,05980015;48,86
14,05980015;48,85
14,05980015;48,85
14,05980015;48,85
14,05980015;48,84
14,05980015;48,84
14,05980015;48,83
14,05980015;48,83
14,05980015;48,82
14,05980015;48,82
14,05980015;48,81
14,05980015;48,81
14,05980015;48,81
14,05980015;48,8
14,05980015;48,8
14,05980015;48,79
14,05980015;48,79
14,05980015;48,78
14,05980015;48,78
14,05980015;48,77
14,05980015;48,77
14,05980015;48,77
14,05980015;48,76
14,05980015;48,76
14,05980015;48,75
14,05980015;48,75
14,05980015;48,74
14,05980015;48,74
14,05980015;48,73
14,05980015;48,73
14,05980015;48,72
14,05980015;48,72
14,05980015;48,72
14,05980015;48,71
14,05980015;48,71
14,05980015;48,7
14,1012001;48,7
14,1012001;48,69
14,1012001;48,69
14,1012001;48,68
14,1012001;48,68
14,1012001;48,68
14,1012001;48,67
14,1012001;48,67
14,1012001;48,66
14,1012001;48,66
14,1012001;48,65
14,1012001;48,65
14,1012001;48,64
14,1012001;48,64
14,1012001;48,64
14,1012001;48,63
14,1012001;48,63
14,1012001;48,62
14,1012001;48,62
14,1012001;48,61
14,1012001;48,61
14,1012001;48,6
14,1012001;48,6
14,1097002;48,59
14,1097002;48,59
14,1097002;48,59
14,1097002;48,58
14,1097002;48,58
14,1097002;48,57
14,1097002;48,57
14,1097002;48,56
14,1097002;48,56
14,1097002;48,55
14,1097002;48,55
14,1097002;48,55
14,1097002;48,54
14,1097002;48,54
14,1097002;48,53
14,1097002;48,53
14,1097002;48,52
14,1097002;48,52
14,1097002;48,51
14,1097002;48,51
14,1097002;48,5
14,1097002;48,5
14,1097002;48,5
14,1097002;48,49
14,1097002;48,49
14,1097002;48,48
14,1097002;48,48
14,1097002;48,47
14,1097002;48,47
14,1097002;48,46
14,1097002;48,46
14,1097002;48,46
14,1097002;48,45
14,1097002;48,45
14,1097002;48,44
14,1097002;48,44
14,1097002;48,43
14,1097002;48,43
14,1097002;48,42
14,1097002;48,42
14,1097002;48,42
14,1097002;48,41
14,1097002;48,41
14,1097002;48,4
14,11320019;48,4
14,11320019;48,39
14,11320019;48,39
14,11320019;48,38
14,11320019;48,38
14,11320019;48,37
14,11320019;48,37
14,11320019;48,37
14,11320019;48,36
14,11320019;48,36
14,11320019;48,35
14,11320019;48,35
14,11320019;48,34
14,11320019;48,34
14,11320019;48,33
14,11320019;48,33
14,11320019;48,33
14,11320019;48,32
14,14369965;48,32
14,14369965;48,31
14,14369965;48,31
14,14369965;48,3
14,14369965;48,3
14,14369965;48,29
14,14369965;48,29
14,14369965;48,28
14,14369965;48,28
14,15380001;48,28
14,15380001;48,27
14,15380001;48,27
14,15380001;48,26
14,15380001;48,26
14,15380001;48,25
14,15380001;48,25
14,15380001;48,24
14,15380001;48,24
14,15380001;48,24
14,15380001;48,23
14,15380001;48,23
14,15380001;48,22
14,15380001;48,22
14,15380001;48,21
14,15380001;48,21
14,15380001;48,2
14,15380001;48,2
14,15380001;48,2
14,15380001;48,19
14,15380001;48,19
14,15380001;48,18
14,15380001;48,18
14,15380001;48,17
14,15380001;48,17
14,15380001;48,16
14,15380001;48,16
14,15380001;48,15
14,15380001;48,15
14,15380001;48,15
14,15380001;48,14
14,15380001;48,14
14,15380001;48,13
14,15380001;48,13
14,1541996;48,12
14,1541996;48,12
14,1541996;48,11
14,1541996;48,11
14,1541996;48,11
14,1541996;48,1
14,1541996;48,1
14,1541996;48,09
14,1541996;48,09
14,1541996;48,08
14,21319962;48,08
14,21319962;48,07
14,21319962;48,07
14,21319962;48,07
14,21319962;48,06
14,21319962;48,06
14,21319962;48,05
14,21319962;48,05
14,21319962;48,04
14,21319962;48,04
14,21319962;48,03
14,27029991;48,03
14,27029991;48,02
14,27029991;48,02
14,27029991;48,02
14,27029991;48,01
14,27029991;48,01
14,27029991;48
14,27029991;48
14,27029991;47,99
14,27029991;47,99
14,27029991;47,98
14,29990005;47,98
14,29990005;47,98
14,29990005;47,97
14,29990005;47,97
14,29990005;47,96
14,29990005;47,96
14,29990005;47,95
14,29990005;47,95
14,29990005;47,94
14,29990005;47,94
14,29990005;47,93
14,29990005;47,93
14,29990005;47,93
14,29990005;47,92
14,29990005;47,92
14,29990005;47,91
14,29990005;47,91
14,29990005;47,9
14,29990005;47,9
14,29990005;47,89
14,29990005;47,89
14,29990005;47,89
14,29990005;47,88
14,29990005;47,88
14,29990005;47,87
14,29990005;47,87
14,29990005;47,86
14,29990005;47,86
14,29990005;47,85
14,29990005;47,85
14,29990005;47,85
14,29990005;47,84
14,29990005;47,84
14,29990005;47,83
14,29990005;47,83
14,29990005;47,82
14,29990005;47,82
14,29990005;47,81
14,29990005;47,81
14,29990005;47,8
14,29990005;47,8
14,29990005;47,8
14,29990005;47,79
14,29990005;47,79
14,29990005;47,78
14,29990005;47,78
14,29990005;47,77
14,29990005;47,77
14,29990005;47,76
14,29990005;47,76
14,29990005;47,76
14,29990005;47,75
14,29990005;47,75
14,29990005;47,74
14,29990005;47,74
14,29990005;47,73
14,29990005;47,73
14,29990005;47,72
14,29990005;47,72
14,29990005;47,71
14,29990005;47,71
14,29990005;47,71
14,29990005;47,7
14,29990005;47,7
14,34080029;47,69
14,34080029;47,69
14,34080029;47,68
14,34080029;47,68
14,34080029;47,67
14,34080029;47,67
14,34080029;47,67
14,34080029;47,66
14,34080029;47,66
14,34080029;47,65
14,34080029;47,65
14,34080029;47,64
14,34080029;47,64
14,34080029;47,63
14,34080029;47,63
14,34080029;47,63
14,34080029;47,62
14,34080029;47,62
14,34080029;47,61
14,34080029;47,61
14,34080029;47,6
14,34080029;47,6
14,34080029;47,59
14,34080029;47,59
14,34549999;47,58
14,34549999;47,58
14,34549999;47,58
14,34549999;47,57
14,34549999;47,57
14,34549999;47,56
14,34549999;47,56
14,34549999;47,55
14,34549999;47,55
14,34549999;47,54
14,34549999;47,54
14,34549999;47,54
14,34549999;47,53
14,34549999;47,53
14,34549999;47,52
14,34549999;47,52
14,34549999;47,51
14,34549999;47,51
14,34549999;47,5
14,34549999;47,5
14,34549999;47,5
14,34549999;47,49
14,34549999;47,49
14,34549999;47,48
14,34549999;47,48
14,34549999;47,47
14,34549999;47,47
14,34549999;47,46
14,34549999;47,46
14,34549999;47,45
14,34549999;47,45
14,34549999;47,45
14,34549999;47,44
14,34549999;47,44
14,34549999;47,43
14,34549999;47,43
14,34549999;47,42
14,34549999;47,42
14,34549999;47,41
14,34549999;47,41
14,34549999;47,41
